movieName,positiveFrequency,rating
Fifth Element,21,4
Fifth Element,16,4
Fifth Element,3,5
Fifth Element,17,5
Fifth Element,13,5
Fifth Element,8,5
Fifth Element,23,5
Fifth Element,7,5
Fifth Element,69,4
Fifth Element,10,5
Fifth Element,16,5
Fifth Element,25,4
Fifth Element,16,5
Fifth Element,18,5
Fifth Element,47,5
Fifth Element,29,4
Fifth Element,14,4
Fifth Element,5,5
Fifth Element,43,5
Fifth Element,19,5
Fifth Element,23,5
Fifth Element,4,4
Fifth Element,43,5
Fifth Element,2,5
Fifth Element,20,5
Fifth Element,53,5
Fifth Element,8,5
Fifth Element,56,4
Fifth Element,24,5
Fifth Element,43,5
Fifth Element,4,5
Fifth Element,22,5
Fifth Element,3,5
Fifth Element,12,4
Fifth Element,10,5
Fifth Element,21,5
Fifth Element,20,5
Fifth Element,17,4
Fifth Element,12,5
Fifth Element,24,4
Fifth Element,48,5
Fifth Element,4,3
Fifth Element,46,5
Fifth Element,19,5
Fifth Element,23,4
Fifth Element,15,4
Fifth Element,19,5
Fifth Element,20,4
Fifth Element,5,5
Fifth Element,12,5
Fifth Element,4,5
Fifth Element,4,4
Fifth Element,10,5
Fifth Element,29,4
Fifth Element,62,5
Fifth Element,44,5
Fifth Element,20,5
Fifth Element,11,4
Fifth Element,8,5
Fifth Element,38,5
Fifth Element,17,3
Fifth Element,33,5
Fifth Element,10,4
Fifth Element,16,4
Fifth Element,54,5
Fifth Element,14,5
Fifth Element,32,4
Fifth Element,2,5
Fifth Element,16,4
Fifth Element,19,5
Fifth Element,63,5
Fifth Element,28,3
Fifth Element,29,3
Fifth Element,3,5
Fifth Element,35,5
Fifth Element,26,5
Fifth Element,17,4
Fifth Element,10,5
Fifth Element,30,4
Fifth Element,8,5
Fifth Element,27,4
Fifth Element,4,5
Fifth Element,10,5
Fifth Element,5,4
Fifth Element,33,5
Fifth Element,10,4
Fifth Element,4,4
Fifth Element,9,4
Fifth Element,15,5
Fifth Element,1,5
Fifth Element,4,5
Fifth Element,6,5
Fifth Element,4,5
Fifth Element,51,5
Fifth Element,7,4
Fifth Element,18,4
Fifth Element,7,5
Fifth Element,11,4
Fifth Element,11,5
Fifth Element,11,5
Fifth Element,19,5
Fifth Element,53,4
Fifth Element,45,3
Fifth Element,22,4
Fifth Element,23,5
Fifth Element,24,4
Fifth Element,7,5
Fifth Element,8,5
Fifth Element,8,5
Fifth Element,28,4
Fifth Element,31,5
Fifth Element,10,5
Fifth Element,24,5
Fifth Element,23,4
Fifth Element,32,5
Fifth Element,3,4
Fifth Element,8,5
Fifth Element,7,4
Fifth Element,25,4
Fifth Element,79,5
Fifth Element,15,5
Fifth Element,7,5
Fifth Element,9,4
Fifth Element,7,5
Fifth Element,3,5
Fifth Element,43,5
Fifth Element,17,5
Fifth Element,40,5
Fifth Element,121,5
Fifth Element,3,5
Fifth Element,3,1
Fifth Element,79,5
Fifth Element,43,4
Fifth Element,45,4
Fifth Element,28,4
Fifth Element,32,5
Fifth Element,23,5
Fifth Element,14,5
Fifth Element,18,5
Fifth Element,53,2
Fifth Element,16,5
Fifth Element,15,5
Fifth Element,13,5
Fifth Element,2,5
Fifth Element,10,5
Fifth Element,32,5
Fifth Element,14,4
Fifth Element,10,5
Fifth Element,28,4
Fifth Element,9,5
Fifth Element,5,4
Fifth Element,36,4
Fifth Element,29,4
Fifth Element,7,5
Gattaca,5,4
Gattaca,2,2
Gattaca,17,5
Gattaca,5,5
Gattaca,18,5
Gattaca,12,5
Gattaca,3,1
Gattaca,34,4
Gattaca,5,5
Gattaca,24,4
Gattaca,52,3
Gattaca,11,1
Gattaca,20,2
Gattaca,52,3
Gattaca,40,2
Gattaca,23,2
Gattaca,34,2
Gattaca,31,5
Gattaca,27,5
Gattaca,1,5
Gattaca,16,4
Gattaca,19,4
Gattaca,32,5
Gattaca,36,5
Gattaca,64,4
Gattaca,3,5
Gattaca,12,5
Gattaca,3,4
Gattaca,16,4
Gattaca,16,5
Gattaca,44,5
Gattaca,14,5
Gattaca,17,5
Gattaca,16,5
Gattaca,80,4
Gattaca,58,5
Gattaca,4,5
Gattaca,6,5
Gattaca,55,5
Gattaca,41,5
Gattaca,7,4
Gattaca,39,5
Gattaca,30,4
Gattaca,53,4
Gattaca,57,4
Gattaca,42,5
Gattaca,7,5
Gattaca,2,4
Gattaca,12,5
Gattaca,28,5
Gattaca,24,3
Gattaca,15,5
Gattaca,19,5
Gattaca,43,4
Gattaca,19,5
Gattaca,15,5
Gattaca,26,5
Gattaca,32,5
Gattaca,10,5
Gattaca,5,4
Gattaca,30,4
Gattaca,42,5
Gattaca,3,5
Gattaca,2,5
Gattaca,67,5
Gattaca,51,5
Gattaca,5,5
Gattaca,67,5
Gattaca,18,5
Gattaca,51,5
Gattaca,8,5
Gattaca,11,5
Gattaca,14,5
Gattaca,2,5
Gattaca,40,4
Gattaca,16,4
Gattaca,14,5
Gattaca,9,5
Gattaca,76,4
Gattaca,21,5
Gattaca,5,5
Gattaca,5,5
Gattaca,41,4
Gattaca,20,4
Gattaca,29,4
Gattaca,28,4
Gattaca,67,5
Gattaca,6,5
Gattaca,1,5
Gattaca,32,5
Gattaca,51,5
Gattaca,17,4
Gattaca,12,3
Gattaca,32,3
Gattaca,31,4
Gattaca,17,5
Gattaca,18,5
Gattaca,28,5
Gattaca,23,5
Gattaca,24,5
Gattaca,57,5
Gattaca,14,3
Gattaca,8,5
Gattaca,3,5
Gattaca,25,4
Gattaca,3,5
Gattaca,38,5
Gattaca,12,4
Gattaca,27,5
Gattaca,50,5
Gattaca,20,5
Gattaca,10,5
Gattaca,41,5
Gattaca,48,5
Gattaca,6,5
Gattaca,8,5
Gattaca,42,5
Gattaca,25,5
Gattaca,44,5
Gattaca,36,4
Gattaca,9,5
Gattaca,56,4
Gattaca,44,5
Gattaca,25,5
Gattaca,7,4
Gattaca,103,4
Gattaca,22,5
Gattaca,31,5
Gattaca,9,5
Gattaca,4,4
Gattaca,5,5
Gattaca,25,5
Gattaca,22,5
Gattaca,7,4
Gattaca,7,5
Gattaca,10,5
Gattaca,7,2
Gattaca,9,5
Gattaca,5,4
Gattaca,52,5
Gattaca,38,3
Gattaca,3,4
Gattaca,55,5
Gattaca,4,5
Gattaca,71,4
Gattaca,7,3
Gattaca,23,4
Gattaca,65,5
Gattaca,19,3
Gattaca,20,4
Gattaca,38,5
Gattaca,5,5
Gattaca,68,5
Gattaca,44,5
Gattaca,25,5
Gattaca,18,5
Gattaca,4,4
Gattaca,7,4
Gattaca,25,5
Gattaca,16,5
Gattaca,45,4
Gattaca,77,5
Gattaca,28,5
Gattaca,37,5
Gattaca,17,4
Gattaca,4,5
Gattaca,7,3
Gattaca,23,5
Gattaca,11,5
Gattaca,62,5
Gattaca,6,5
Gattaca,22,5
Gattaca,32,5
Gattaca,34,5
Gattaca,21,5
Gattaca,44,5
Gattaca,7,4
Gattaca,1,5
Gattaca,14,4
Gattaca,9,4
Gattaca,11,5
Gattaca,4,5
Gattaca,18,5
Gattaca,17,3
Gattaca,82,3
Gattaca,27,5
Gattaca,12,5
Gattaca,11,1
Gattaca,19,5
Gattaca,9,5
Gattaca,2,5
Gattaca,63,4
Gattaca,71,3
Gattaca,22,5
Gattaca,45,5
Gattaca,14,4
Gattaca,8,5
Gattaca,13,2
Gattaca,44,5
Gattaca,5,3
Gattaca,3,3
Gattaca,68,5
Gattaca,51,5
Gattaca,7,5
Gattaca,28,4
Gattaca,53,5
Gattaca,13,5
Gattaca,64,5
Gattaca,36,5
Gattaca,25,5
Gattaca,7,5
Gattaca,59,5
Gattaca,21,5
Gattaca,33,5
Gattaca,7,4
Gattaca,23,5
Gattaca,7,4
Gattaca,60,3
Gattaca,22,5
Gattaca,24,5
Gattaca,12,5
Gattaca,16,4
Gattaca,2,4
Gattaca,6,5
Gattaca,7,5
Gattaca,24,5
Gattaca,36,4
Gattaca,28,5
Gattaca,10,5
Gattaca,21,5
Gattaca,26,5
Gattaca,22,5
The Assignment,6,5
The Assignment,12,5
The Assignment,14,4
The Assignment,14,4
The Assignment,12,4
The Assignment,21,4
The Assignment,5,2
The Assignment,2,5
The Assignment,4,5
The Assignment,37,4
The Assignment,7,4
The Assignment,10,2
The Assignment,21,4
The Assignment,4,4
The Assignment,16,5
The Assignment,19,4
The Assignment,18,5
The Assignment,9,5
The Assignment,11,2
The Assignment,6,3
The Assignment,12,5
The Assignment,15,5
The Assignment,3,5
Striking Distance,50,4
Striking Distance,55,3
Striking Distance,5,4
Striking Distance,3,5
Striking Distance,40,1
Striking Distance,7,5
Striking Distance,8,5
Striking Distance,10,5
Striking Distance,4,4
Striking Distance,41,2
Striking Distance,16,4
Striking Distance,17,3
Striking Distance,2,3
Striking Distance,5,4
Striking Distance,16,5
Striking Distance,9,5
Striking Distance,94,4
Striking Distance,3,5
Striking Distance,19,5
Striking Distance,12,4
Striking Distance,15,4
Striking Distance,8,5
Striking Distance,4,5
Striking Distance,4,5
Striking Distance,2,5
Striking Distance,32,1
Striking Distance,4,5
Striking Distance,3,5
Striking Distance,3,3
Striking Distance,15,5
Striking Distance,3,5
Striking Distance,12,4
Striking Distance,78,5
Striking Distance,39,5
Striking Distance,33,2
Striking Distance,5,5
Striking Distance,2,5
Striking Distance,4,5
Striking Distance,18,5
Striking Distance,13,5
Striking Distance,7,4
Striking Distance,16,1
Striking Distance,14,4
Striking Distance,6,5
Striking Distance,7,3
Striking Distance,19,4
Striking Distance,9,1
Striking Distance,58,3
Striking Distance,4,5
Striking Distance,2,4
Striking Distance,7,5
Striking Distance,20,5
Striking Distance,6,1
Striking Distance,15,3
Striking Distance,9,5
Striking Distance,26,4
Striking Distance,3,5
Striking Distance,27,4
Striking Distance,17,5
Chances Are,1,4
Chances Are,9,3
Chances Are,6,5
Chances Are,4,5
Chances Are,4,5
Chances Are,1,5
Chances Are,17,5
Chances Are,7,3
Chances Are,6,5
Chances Are,8,5
Chances Are,1,5
Chances Are,2,5
Chances Are,8,5
Chances Are,31,4
Chances Are,4,5
Chances Are,3,5
Chances Are,5,5
Chances Are,6,5
Chances Are,23,3
Chances Are,12,5
Chances Are,14,5
Chances Are,19,5
Chances Are,11,5
Chances Are,16,5
Chances Are,5,5
Chances Are,11,5
Chances Are,15,5
Chances Are,5,3
Chances Are,14,1
Chances Are,89,4
Chances Are,5,3
Chances Are,33,5
Chances Are,2,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,4,5
My Stepmother Is An Alien,12,5
My Stepmother Is An Alien,1,4
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,11,4
My Stepmother Is An Alien,8,4
My Stepmother Is An Alien,7,1
My Stepmother Is An Alien,34,5
My Stepmother Is An Alien,5,5
My Stepmother Is An Alien,5,5
My Stepmother Is An Alien,9,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,5,4
My Stepmother Is An Alien,15,5
My Stepmother Is An Alien,13,5
My Stepmother Is An Alien,15,5
My Stepmother Is An Alien,8,5
My Stepmother Is An Alien,14,4
My Stepmother Is An Alien,19,4
My Stepmother Is An Alien,22,4
My Stepmother Is An Alien,7,3
My Stepmother Is An Alien,3,3
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,9,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,19,2
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,7,5
Requiem for a Heavyweight,37,3
Requiem for a Heavyweight,57,5
Requiem for a Heavyweight,30,3
Requiem for a Heavyweight,26,3
Requiem for a Heavyweight,9,5
Requiem for a Heavyweight,29,5
Requiem for a Heavyweight,51,5
Requiem for a Heavyweight,21,5
Requiem for a Heavyweight,26,4
Requiem for a Heavyweight,10,5
Requiem for a Heavyweight,30,4
Requiem for a Heavyweight,8,5
Requiem for a Heavyweight,19,5
Requiem for a Heavyweight,59,5
Requiem for a Heavyweight,29,1
Requiem for a Heavyweight,29,5
Requiem for a Heavyweight,35,5
Requiem for a Heavyweight,23,5
Requiem for a Heavyweight,5,4
Requiem for a Heavyweight,2,5
Requiem for a Heavyweight,8,5
Requiem for a Heavyweight,8,4
Requiem for a Heavyweight,15,5
Requiem for a Heavyweight,25,3
Requiem for a Heavyweight,6,5
Requiem for a Heavyweight,93,5
Requiem for a Heavyweight,22,4
Requiem for a Heavyweight,7,5
Requiem for a Heavyweight,14,4
Requiem for a Heavyweight,50,4
Requiem for a Heavyweight,38,5
Requiem for a Heavyweight,62,5
Requiem for a Heavyweight,6,4
Requiem for a Heavyweight,5,5
Bonjour Tristesse,54,3
Bonjour Tristesse,60,3
Bonjour Tristesse,19,4
Bonjour Tristesse,5,5
Bonjour Tristesse,43,4
Bonjour Tristesse,19,5
Bonjour Tristesse,25,4
Bonjour Tristesse,17,5
Bonjour Tristesse,2,4
Bonjour Tristesse,5,4
Bonjour Tristesse,8,2
Bonjour Tristesse,15,5
Bonjour Tristesse,60,5
Bonjour Tristesse,94,5
Bonjour Tristesse,63,5
Bonjour Tristesse,37,5
Bonjour Tristesse,26,5
Bonjour Tristesse,52,3
Bonjour Tristesse,6,5
Bonjour Tristesse,70,5
Bonjour Tristesse,44,5
Bonjour Tristesse,57,5
Bonjour Tristesse,12,3
Spice World,16,5
Spice World,11,3
Spice World,19,4
Spice World,9,2
Spice World,11,3
Spice World,7,5
Spice World,6,5
Spice World,78,5
Spice World,61,5
Spice World,13,5
Spice World,49,3
Spice World,3,5
Spice World,4,5
Spice World,8,5
Spice World,3,1
Spice World,7,5
Spice World,21,5
Spice World,3,5
Spice World,12,5
Spice World,27,4
Spice World,3,5
Spice World,96,5
Spice World,13,5
Spice World,5,5
Spice World,61,5
Spice World,10,5
Spice World,51,5
Spice World,13,5
Spice World,7,5
Spice World,14,5
Spice World,19,5
Spice World,8,4
Spice World,6,5
Spice World,59,3
Spice World,24,5
Spice World,11,2
Spice World,13,5
Spice World,79,2
Spice World,4,1
Spice World,6,5
Spice World,6,2
Spice World,30,1
Spice World,13,5
Spice World,31,5
Spice World,17,5
Spice World,11,3
Spice World,9,5
Spice World,12,5
Spice World,12,4
Spice World,16,1
Spice World,4,3
Spice World,41,5
Spice World,45,5
Spice World,58,5
Spice World,20,5
Spice World,34,5
Spice World,21,3
Spice World,42,5
Spice World,42,4
Spice World,21,3
Spice World,4,5
Spice World,7,3
Spice World,3,4
Spice World,14,5
Spice World,1,2
Spice World,48,3
Spice World,29,1
Spice World,9,5
Spice World,8,4
Spice World,5,5
Spice World,24,5
Spice World,5,5
Spice World,3,1
Spice World,25,3
Spice World,20,3
Spice World,5,1
Spice World,16,3
Spice World,13,1
Spice World,11,5
Spice World,10,5
Spice World,5,1
Spice World,20,5
Spice World,8,5
Spice World,5,5
Spice World,16,5
Spice World,21,1
Spice World,11,5
Spice World,19,1
Spice World,3,5
Spice World,6,5
Spice World,12,3
Spice World,14,4
Spice World,8,3
Spice World,34,5
Spice World,6,5
Spice World,33,5
Spice World,21,5
Spice World,5,5
Spice World,15,1
Spice World,10,1
Spice World,3,5
Spice World,6,5
Spice World,15,5
Spice World,8,5
Spice World,6,2
Spice World,12,5
Spice World,3,1
Spice World,60,1
Spice World,15,4
Spice World,7,5
Spice World,26,2
Spice World,16,5
Spice World,8,4
Spice World,23,5
Spice World,26,1
Spice World,22,5
Stand By Me,5,5
Stand By Me,58,5
Stand By Me,25,5
Stand By Me,11,1
Stand By Me,22,5
Stand By Me,12,5
Stand By Me,4,5
Stand By Me,3,5
Stand By Me,51,5
Stand By Me,13,5
Stand By Me,32,5
Stand By Me,12,5
Stand By Me,12,4
Stand By Me,55,4
Stand By Me,19,5
Stand By Me,6,5
Stand By Me,25,5
Stand By Me,15,5
Stand By Me,6,5
Stand By Me,35,5
Stand By Me,5,5
Stand By Me,32,5
Stand By Me,4,5
Stand By Me,7,5
Stand By Me,13,2
Stand By Me,21,5
Stand By Me,4,5
Stand By Me,39,5
Stand By Me,30,5
Stand By Me,31,5
Stand By Me,3,5
Stand By Me,17,5
Stand By Me,4,5
Stand By Me,24,4
Stand By Me,5,5
Stand By Me,20,5
Stand By Me,4,5
Stand By Me,5,5
Stand By Me,6,5
Stand By Me,7,5
Stand By Me,49,5
Stand By Me,9,5
Stand By Me,7,5
Stand By Me,22,5
Stand By Me,18,5
Stand By Me,0,5
Stand By Me,12,5
Stand By Me,22,5
Stand By Me,6,5
Stand By Me,27,5
Stand By Me,7,5
Stand By Me,26,3
Stand By Me,10,4
Stand By Me,17,5
Stand By Me,5,5
Stand By Me,11,5
Stand By Me,18,5
Stand By Me,29,5
Stand By Me,15,5
Stand By Me,29,5
Stand By Me,8,5
Stand By Me,45,4
Stand By Me,26,5
Stand By Me,8,3
Stand By Me,3,5
Stand By Me,25,4
Stand By Me,10,5
Stand By Me,45,5
Stand By Me,5,5
Stand By Me,22,5
Stand By Me,4,5
Stand By Me,56,5
Stand By Me,26,5
Stand By Me,18,5
Stand By Me,2,5
Stand By Me,9,5
Stand By Me,21,5
Stand By Me,9,5
Stand By Me,13,5
Stand By Me,33,4
Stand By Me,9,4
Stand By Me,55,5
Stand By Me,3,5
Stand By Me,4,5
Stand By Me,2,5
Stand By Me,24,5
Stand By Me,5,5
Stand By Me,14,5
Stand By Me,12,5
Stand By Me,11,5
Stand By Me,53,4
Stand By Me,5,5
Stand By Me,22,5
Stand By Me,32,5
Stand By Me,4,5
Stand By Me,2,5
Stand By Me,13,5
Stand By Me,11,5
Stand By Me,13,5
Stand By Me,18,5
Stand By Me,15,5
Stand By Me,4,5
Stand By Me,38,5
Stand By Me,16,5
Stand By Me,12,5
Stand By Me,12,4
Stand By Me,7,5
Stand By Me,17,5
Stand By Me,11,5
Stand By Me,17,5
Stand By Me,10,5
Stand By Me,5,5
Stand By Me,5,5
Stand By Me,6,5
Stand By Me,5,5
Stand By Me,25,5
Stand By Me,6,5
Stand By Me,13,4
Stand By Me,3,5
Stand By Me,51,5
Stand By Me,3,5
Stand By Me,6,5
Stand By Me,47,5
Stand By Me,5,5
Stand By Me,7,4
Stand By Me,3,5
Stand By Me,42,5
Stand By Me,9,5
Stand By Me,53,5
Stand By Me,24,5
Stand By Me,3,5
Stand By Me,30,2
Stand By Me,20,4
Stand By Me,4,5
Stand By Me,53,5
Stand By Me,7,5
Stand By Me,26,5
Stand By Me,8,5
Stand By Me,30,5
Stand By Me,30,2
Stand By Me,12,5
Stand By Me,21,5
Stand By Me,4,5
Stand By Me,26,5
Stand By Me,28,5
Stand By Me,2,5
Stand By Me,20,5
Stand By Me,6,5
Stand By Me,16,4
Stand By Me,22,5
Stand By Me,38,4
Stand By Me,5,5
Stand By Me,14,5
Stand By Me,39,4
Stand By Me,3,5
Stand By Me,6,3
Stand By Me,26,4
Stand By Me,26,5
Stand By Me,7,3
Stand By Me,27,5
Stand By Me,6,5
Stand By Me,5,4
Stand By Me,9,5
Stand By Me,42,5
Stand By Me,9,1
Stand By Me,7,5
Stand By Me,36,4
Stand By Me,45,5
Stand By Me,4,2
Stand By Me,14,1
Stand By Me,10,5
Stand By Me,46,5
Stand By Me,6,5
Stand By Me,0,5
Stand By Me,20,5
Stand By Me,50,5
Stand By Me,12,5
Stand By Me,8,5
Stand By Me,33,5
Stand By Me,45,5
Stand By Me,12,5
Stand By Me,36,5
Stand By Me,8,4
Stand By Me,4,5
Stand By Me,6,5
Stand By Me,39,5
Stand By Me,25,5
Stand By Me,9,5
Stand By Me,7,5
Stand By Me,5,5
Stand By Me,46,5
Stand By Me,36,5
Stand By Me,18,3
Stand By Me,20,5
Stand By Me,57,4
Stand By Me,62,3
Stand By Me,38,3
Stand By Me,20,5
Stand By Me,9,3
Stand By Me,25,5
Stand By Me,19,5
Stand By Me,8,5
Stand By Me,3,5
Stand By Me,4,5
Stand By Me,10,5
Stand By Me,4,5
Stand By Me,38,5
Stand By Me,12,5
Stand By Me,8,3
Stand By Me,5,5
Stand By Me,6,5
Stand By Me,37,5
Stand By Me,50,5
Stand By Me,13,5
Stand By Me,19,4
Stand By Me,15,5
Stand By Me,17,5
Stand By Me,43,3
Steel Magnolias,10,5
Steel Magnolias,11,5
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,23,5
Steel Magnolias,12,5
Steel Magnolias,17,5
Steel Magnolias,5,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,21,5
Steel Magnolias,9,5
Steel Magnolias,7,5
Steel Magnolias,4,5
Steel Magnolias,3,5
Steel Magnolias,72,3
Steel Magnolias,5,5
Steel Magnolias,24,5
Steel Magnolias,12,5
Steel Magnolias,34,1
Steel Magnolias,3,5
Steel Magnolias,8,5
Steel Magnolias,28,4
Steel Magnolias,33,4
Steel Magnolias,18,5
Steel Magnolias,33,5
Steel Magnolias,3,5
Steel Magnolias,7,5
Steel Magnolias,19,5
Steel Magnolias,9,5
Steel Magnolias,4,4
Steel Magnolias,6,5
Steel Magnolias,6,5
Steel Magnolias,10,5
Steel Magnolias,3,4
Steel Magnolias,5,5
Steel Magnolias,6,4
Steel Magnolias,6,5
Steel Magnolias,4,5
Steel Magnolias,20,5
Steel Magnolias,18,5
Steel Magnolias,2,5
Steel Magnolias,51,2
Steel Magnolias,76,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,11,5
Steel Magnolias,8,5
Steel Magnolias,5,5
Steel Magnolias,2,5
Steel Magnolias,6,5
Steel Magnolias,5,4
Steel Magnolias,24,5
Steel Magnolias,9,5
Steel Magnolias,33,5
Steel Magnolias,2,5
Steel Magnolias,28,4
Steel Magnolias,19,5
Steel Magnolias,3,5
Steel Magnolias,7,5
Steel Magnolias,7,5
Steel Magnolias,8,4
Steel Magnolias,5,4
Steel Magnolias,12,5
Steel Magnolias,8,5
Steel Magnolias,5,5
Steel Magnolias,16,5
Steel Magnolias,4,4
Steel Magnolias,5,4
Steel Magnolias,1,5
Steel Magnolias,3,5
Steel Magnolias,7,4
Steel Magnolias,6,5
Steel Magnolias,4,5
Steel Magnolias,10,4
Steel Magnolias,3,3
Steel Magnolias,3,4
Steel Magnolias,6,5
Steel Magnolias,5,4
Steel Magnolias,23,5
Steel Magnolias,7,5
Steel Magnolias,10,5
Steel Magnolias,7,5
Steel Magnolias,13,5
Steel Magnolias,7,1
Steel Magnolias,2,5
Steel Magnolias,37,5
Steel Magnolias,3,5
Steel Magnolias,5,5
Steel Magnolias,5,4
Steel Magnolias,1,5
Steel Magnolias,5,4
Steel Magnolias,6,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,2,5
Steel Magnolias,7,5
Steel Magnolias,4,5
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,11,5
Steel Magnolias,5,5
Steel Magnolias,4,5
Steel Magnolias,16,5
Steel Magnolias,16,5
Steel Magnolias,10,5
Steel Magnolias,5,5
Steel Magnolias,35,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,9,5
Steel Magnolias,8,5
Steel Magnolias,64,5
Steel Magnolias,11,5
Steel Magnolias,8,5
Steel Magnolias,1,5
Steel Magnolias,20,5
Steel Magnolias,46,5
Steel Magnolias,5,5
Steel Magnolias,4,3
Steel Magnolias,8,5
Steel Magnolias,9,4
Steel Magnolias,1,5
Steel Magnolias,8,5
Steel Magnolias,2,5
Steel Magnolias,43,5
Steel Magnolias,2,4
Steel Magnolias,17,1
Steel Magnolias,17,5
Steel Magnolias,17,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,4,5
Steel Magnolias,1,5
Steel Magnolias,3,5
Steel Magnolias,22,4
Steel Magnolias,4,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,5,5
Steel Magnolias,31,3
Steel Magnolias,3,5
Steel Magnolias,16,1
Steel Magnolias,4,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,23,4
Steel Magnolias,4,4
Steel Magnolias,7,5
Steel Magnolias,2,5
Steel Magnolias,5,5
Steel Magnolias,8,5
Steel Magnolias,12,5
Steel Magnolias,15,5
Steel Magnolias,10,5
Steel Magnolias,13,5
Steel Magnolias,40,5
Steel Magnolias,3,4
Steel Magnolias,13,5
Steel Magnolias,22,3
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,6,5
Steel Magnolias,1,5
Steel Magnolias,9,5
Steel Magnolias,27,5
Steel Magnolias,4,5
Steel Magnolias,9,4
Steel Magnolias,6,5
Steel Magnolias,4,5
Steel Magnolias,3,4
Steel Magnolias,3,5
Steel Magnolias,6,5
Steel Magnolias,4,5
Steel Magnolias,8,5
Steel Magnolias,4,5
Steel Magnolias,2,5
Steel Magnolias,1,5
Steel Magnolias,7,5
Steel Magnolias,5,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,14,5
Steel Magnolias,9,5
Steel Magnolias,6,5
Steel Magnolias,36,5
Steel Magnolias,3,5
Steel Magnolias,9,5
Steel Magnolias,4,5
Steel Magnolias,14,5
Steel Magnolias,9,5
Steel Magnolias,33,5
Steel Magnolias,14,5
Steel Magnolias,21,5
Steel Magnolias,8,5
Steel Magnolias,5,5
Steel Magnolias,6,5
Steel Magnolias,16,5
Steel Magnolias,6,5
Natural,49,5
Natural,16,5
Natural,15,4
Natural,13,4
Natural,7,5
Natural,9,4
Natural,10,4
Natural,3,5
Natural,36,5
Natural,15,5
Natural,34,5
Natural,16,5
Natural,3,3
Natural,3,5
Natural,42,5
Natural,58,5
Natural,50,5
Natural,4,4
Natural,16,4
Natural,32,5
Natural,9,5
Natural,66,5
Natural,14,3
Natural,5,4
Natural,77,5
Natural,10,5
Natural,54,3
Natural,63,5
Natural,5,5
Natural,5,5
Natural,36,5
Natural,4,4
Natural,21,5
Natural,22,1
Natural,32,4
Natural,8,5
Natural,30,4
Natural,8,5
Natural,28,5
Natural,7,5
Natural,53,3
Natural,4,5
Natural,24,5
Natural,13,5
Natural,10,5
Natural,6,5
Natural,18,4
Natural,8,5
Natural,7,5
Natural,26,5
Natural,6,5
Natural,132,5
Natural,14,4
Natural,10,5
Natural,38,4
Natural,29,2
Natural,37,5
Natural,12,5
Natural,40,5
Natural,31,5
Natural,25,5
Natural,14,2
Natural,4,5
Natural,7,4
Natural,8,5
Natural,19,5
Natural,36,5
Natural,23,5
Natural,74,4
Natural,6,5
Natural,29,4
Natural,38,5
Natural,10,5
Natural,2,5
Natural,7,4
Natural,5,4
Natural,5,5
Natural,6,5
Natural,19,5
Natural,60,5
Natural,6,5
Natural,37,5
Natural,44,4
Natural,6,5
Natural,4,5
Natural,8,4
Natural,91,5
Natural,18,5
Natural,40,5
Natural,14,2
Natural,1,5
Natural,5,5
Natural,9,5
Natural,11,5
Natural,5,4
Natural,3,5
Natural,49,5
Natural,76,5
Natural,43,5
Natural,9,5
Natural,5,5
Natural,38,2
Natural,1,5
Natural,24,1
Natural,26,1
Natural,17,5
Natural,24,5
Natural,74,5
Natural,57,5
Natural,1,5
Natural,5,5
Natural,32,5
Natural,9,4
Natural,12,5
Natural,14,5
Natural,8,5
Natural,22,4
Natural,6,5
Natural,9,5
Natural,7,5
Natural,3,4
Natural,59,5
Natural,16,5
Natural,20,5
Natural,11,2
Natural,4,5
Natural,4,5
Natural,19,5
Natural,3,5
Natural,5,5
Natural,12,4
Natural,3,5
Natural,4,4
Natural,15,5
Natural,21,2
Natural,5,5
Natural,7,5
Natural,1,5
Natural,6,4
Natural,6,4
Natural,4,5
Natural,14,5
Natural,39,5
Natural,46,4
Natural,18,5
Natural,4,5
Natural,24,4
Natural,7,5
Natural,7,5
Natural,50,5
Natural,14,4
Natural,43,5
Natural,2,5
Natural,14,5
Natural,11,1
Natural,3,5
Natural,86,2
Natural,27,1
