movieName,differenceFrequency,rating
Fifth Element,7,5
Fifth Element,7,5
Fifth Element,4,5
Fifth Element,32,5
Fifth Element,8,1
Fifth Element,14,4
Fifth Element,8,4
Fifth Element,13,4
Fifth Element,3,5
Fifth Element,17,5
Fifth Element,13,5
Fifth Element,3,5
Fifth Element,13,5
Fifth Element,4,5
Fifth Element,54,4
Fifth Element,7,5
Fifth Element,12,5
Fifth Element,14,4
Fifth Element,14,5
Fifth Element,10,5
Fifth Element,31,5
Fifth Element,12,4
Fifth Element,12,4
Fifth Element,5,5
Fifth Element,33,5
Fifth Element,12,5
Fifth Element,18,5
Fifth Element,3,4
Fifth Element,29,5
Fifth Element,1,5
Fifth Element,14,5
Fifth Element,34,5
Fifth Element,5,5
Fifth Element,34,4
Fifth Element,13,5
Fifth Element,34,5
Fifth Element,4,5
Fifth Element,16,5
Fifth Element,2,5
Fifth Element,8,4
Fifth Element,4,5
Fifth Element,9,5
Fifth Element,9,5
Fifth Element,14,4
Fifth Element,6,5
Fifth Element,14,4
Fifth Element,44,5
Fifth Element,3,3
Fifth Element,34,5
Fifth Element,13,5
Fifth Element,19,4
Fifth Element,12,4
Fifth Element,14,5
Fifth Element,13,4
Fifth Element,5,5
Fifth Element,8,5
Fifth Element,3,5
Fifth Element,2,4
Fifth Element,8,5
Fifth Element,21,4
Fifth Element,40,5
Fifth Element,34,5
Fifth Element,13,5
Fifth Element,7,4
Fifth Element,7,5
Fifth Element,13,5
Fifth Element,12,3
Fifth Element,21,5
Fifth Element,10,4
Fifth Element,12,4
Fifth Element,49,5
Fifth Element,11,5
Fifth Element,18,4
Fifth Element,2,5
Fifth Element,11,4
Fifth Element,18,5
Fifth Element,48,5
Fifth Element,20,3
Fifth Element,21,3
Fifth Element,0,5
Fifth Element,17,5
Fifth Element,14,5
Fifth Element,14,4
Fifth Element,5,5
Fifth Element,20,4
Fifth Element,3,5
Fifth Element,18,4
Fifth Element,2,5
Fifth Element,9,5
Fifth Element,3,4
Fifth Element,24,5
Fifth Element,9,4
Fifth Element,3,4
Fifth Element,6,4
Fifth Element,15,5
Fifth Element,1,5
Fifth Element,3,5
Fifth Element,4,5
Fifth Element,4,5
Fifth Element,39,5
Fifth Element,6,4
Fifth Element,14,4
Fifth Element,5,5
Fifth Element,8,4
Fifth Element,8,5
Fifth Element,9,5
Fifth Element,9,5
Fifth Element,37,4
Fifth Element,34,3
Fifth Element,15,4
Fifth Element,19,5
Fifth Element,16,4
Fifth Element,7,5
Fifth Element,7,5
Fifth Element,6,5
Fifth Element,19,4
Fifth Element,19,5
Fifth Element,7,5
Fifth Element,17,5
Fifth Element,15,4
Fifth Element,17,5
Fifth Element,2,4
Fifth Element,5,5
Fifth Element,7,4
Fifth Element,22,4
Fifth Element,51,5
Fifth Element,10,5
Fifth Element,5,5
Fifth Element,8,4
Fifth Element,4,5
Fifth Element,3,5
Fifth Element,26,5
Fifth Element,10,5
Fifth Element,28,5
Fifth Element,73,5
Fifth Element,2,5
Fifth Element,2,1
Fifth Element,51,5
Fifth Element,33,4
Fifth Element,33,4
Fifth Element,13,4
Fifth Element,12,5
Fifth Element,19,5
Fifth Element,14,5
Fifth Element,9,5
Fifth Element,35,2
Fifth Element,13,5
Fifth Element,11,5
Fifth Element,6,5
Fifth Element,-1,5
Fifth Element,10,5
Fifth Element,22,5
Fifth Element,13,4
Fifth Element,10,5
Fifth Element,23,4
Fifth Element,6,5
Fifth Element,4,4
Fifth Element,26,4
Fifth Element,14,4
Fifth Element,4,5
Gattaca,5,4
Gattaca,1,2
Gattaca,12,5
Gattaca,4,5
Gattaca,12,5
Gattaca,4,5
Gattaca,-2,1
Gattaca,15,4
Gattaca,3,5
Gattaca,22,4
Gattaca,30,3
Gattaca,6,1
Gattaca,19,2
Gattaca,30,3
Gattaca,27,2
Gattaca,18,2
Gattaca,24,2
Gattaca,23,5
Gattaca,21,5
Gattaca,1,5
Gattaca,12,4
Gattaca,15,4
Gattaca,22,5
Gattaca,29,5
Gattaca,40,4
Gattaca,2,5
Gattaca,10,5
Gattaca,2,4
Gattaca,10,4
Gattaca,10,5
Gattaca,28,5
Gattaca,12,5
Gattaca,14,5
Gattaca,13,5
Gattaca,40,4
Gattaca,42,5
Gattaca,1,5
Gattaca,3,5
Gattaca,38,5
Gattaca,33,5
Gattaca,5,4
Gattaca,26,5
Gattaca,24,4
Gattaca,36,4
Gattaca,37,4
Gattaca,27,5
Gattaca,7,5
Gattaca,2,4
Gattaca,8,5
Gattaca,25,5
Gattaca,15,3
Gattaca,14,5
Gattaca,15,5
Gattaca,33,4
Gattaca,14,5
Gattaca,8,5
Gattaca,13,5
Gattaca,26,5
Gattaca,5,5
Gattaca,-1,4
Gattaca,26,4
Gattaca,37,5
Gattaca,1,5
Gattaca,1,5
Gattaca,47,5
Gattaca,38,5
Gattaca,5,5
Gattaca,36,5
Gattaca,14,5
Gattaca,42,5
Gattaca,4,5
Gattaca,8,5
Gattaca,8,5
Gattaca,1,5
Gattaca,30,4
Gattaca,13,4
Gattaca,8,5
Gattaca,7,5
Gattaca,49,4
Gattaca,17,5
Gattaca,5,5
Gattaca,4,5
Gattaca,24,4
Gattaca,9,4
Gattaca,14,4
Gattaca,22,4
Gattaca,37,5
Gattaca,4,5
Gattaca,1,5
Gattaca,24,5
Gattaca,40,5
Gattaca,14,4
Gattaca,9,3
Gattaca,17,3
Gattaca,14,4
Gattaca,15,5
Gattaca,15,5
Gattaca,24,5
Gattaca,17,5
Gattaca,20,5
Gattaca,34,5
Gattaca,10,3
Gattaca,7,5
Gattaca,2,5
Gattaca,22,4
Gattaca,0,5
Gattaca,30,5
Gattaca,7,4
Gattaca,20,5
Gattaca,37,5
Gattaca,16,5
Gattaca,6,5
Gattaca,23,5
Gattaca,40,5
Gattaca,4,5
Gattaca,8,5
Gattaca,25,5
Gattaca,20,5
Gattaca,34,5
Gattaca,26,4
Gattaca,6,5
Gattaca,37,4
Gattaca,37,5
Gattaca,22,5
Gattaca,4,4
Gattaca,64,4
Gattaca,16,5
Gattaca,24,5
Gattaca,7,5
Gattaca,3,4
Gattaca,3,5
Gattaca,17,5
Gattaca,17,5
Gattaca,6,4
Gattaca,5,5
Gattaca,10,5
Gattaca,5,2
Gattaca,7,5
Gattaca,3,4
Gattaca,34,5
Gattaca,23,3
Gattaca,3,4
Gattaca,43,5
Gattaca,3,5
Gattaca,52,4
Gattaca,7,3
Gattaca,17,4
Gattaca,44,5
Gattaca,12,3
Gattaca,15,4
Gattaca,25,5
Gattaca,4,5
Gattaca,47,5
Gattaca,37,5
Gattaca,21,5
Gattaca,10,5
Gattaca,3,4
Gattaca,5,4
Gattaca,16,5
Gattaca,15,5
Gattaca,33,4
Gattaca,60,5
Gattaca,20,5
Gattaca,30,5
Gattaca,12,4
Gattaca,2,5
Gattaca,3,3
Gattaca,15,5
Gattaca,6,5
Gattaca,32,5
Gattaca,4,5
Gattaca,20,5
Gattaca,26,5
Gattaca,20,5
Gattaca,11,5
Gattaca,38,5
Gattaca,7,4
Gattaca,0,5
Gattaca,12,4
Gattaca,6,4
Gattaca,9,5
Gattaca,2,5
Gattaca,14,5
Gattaca,7,3
Gattaca,47,3
Gattaca,20,5
Gattaca,8,5
Gattaca,10,1
Gattaca,18,5
Gattaca,2,5
Gattaca,1,5
Gattaca,45,4
Gattaca,42,3
Gattaca,14,5
Gattaca,29,5
Gattaca,11,4
Gattaca,7,5
Gattaca,7,2
Gattaca,37,5
Gattaca,3,3
Gattaca,1,3
Gattaca,48,5
Gattaca,33,5
Gattaca,4,5
Gattaca,13,4
Gattaca,31,5
Gattaca,10,5
Gattaca,44,5
Gattaca,27,5
Gattaca,22,5
Gattaca,5,5
Gattaca,27,5
Gattaca,17,5
Gattaca,21,5
Gattaca,4,4
Gattaca,21,5
Gattaca,5,4
Gattaca,35,3
Gattaca,12,5
Gattaca,20,5
Gattaca,10,5
Gattaca,12,4
Gattaca,1,4
Gattaca,5,5
Gattaca,5,5
Gattaca,20,5
Gattaca,20,4
Gattaca,17,5
Gattaca,9,5
Gattaca,10,5
Gattaca,16,5
Gattaca,17,5
The Assignment,5,5
The Assignment,9,5
The Assignment,11,4
The Assignment,11,4
The Assignment,8,4
The Assignment,16,4
The Assignment,4,2
The Assignment,1,5
The Assignment,2,5
The Assignment,30,4
The Assignment,6,4
The Assignment,7,2
The Assignment,18,4
The Assignment,3,4
The Assignment,13,5
The Assignment,15,4
The Assignment,16,5
The Assignment,8,5
The Assignment,9,2
The Assignment,5,3
The Assignment,8,5
The Assignment,12,5
The Assignment,3,5
Striking Distance,30,4
Striking Distance,27,3
Striking Distance,2,4
Striking Distance,2,5
Striking Distance,29,1
Striking Distance,5,5
Striking Distance,6,5
Striking Distance,4,5
Striking Distance,3,4
Striking Distance,26,2
Striking Distance,9,4
Striking Distance,14,3
Striking Distance,2,3
Striking Distance,3,4
Striking Distance,12,5
Striking Distance,5,5
Striking Distance,71,4
Striking Distance,2,5
Striking Distance,9,5
Striking Distance,11,4
Striking Distance,9,4
Striking Distance,6,5
Striking Distance,3,5
Striking Distance,2,5
Striking Distance,1,5
Striking Distance,22,1
Striking Distance,2,5
Striking Distance,2,5
Striking Distance,3,3
Striking Distance,8,5
Striking Distance,3,5
Striking Distance,8,4
Striking Distance,51,5
Striking Distance,23,5
Striking Distance,16,2
Striking Distance,4,5
Striking Distance,2,5
Striking Distance,4,5
Striking Distance,15,5
Striking Distance,9,5
Striking Distance,6,4
Striking Distance,8,1
Striking Distance,8,4
Striking Distance,6,5
Striking Distance,6,3
Striking Distance,9,4
Striking Distance,4,1
Striking Distance,37,3
Striking Distance,4,5
Striking Distance,2,4
Striking Distance,7,5
Striking Distance,16,5
Striking Distance,1,1
Striking Distance,10,3
Striking Distance,6,5
Striking Distance,21,4
Striking Distance,2,5
Striking Distance,15,4
Striking Distance,13,5
Chances Are,1,4
Chances Are,6,3
Chances Are,6,5
Chances Are,2,5
Chances Are,4,5
Chances Are,1,5
Chances Are,11,5
Chances Are,4,3
Chances Are,5,5
Chances Are,5,5
Chances Are,1,5
Chances Are,2,5
Chances Are,8,5
Chances Are,25,4
Chances Are,3,5
Chances Are,3,5
Chances Are,4,5
Chances Are,5,5
Chances Are,11,3
Chances Are,10,5
Chances Are,8,5
Chances Are,11,5
Chances Are,9,5
Chances Are,11,5
Chances Are,4,5
Chances Are,6,5
Chances Are,7,5
Chances Are,5,3
Chances Are,5,1
Chances Are,58,4
Chances Are,5,3
Chances Are,24,5
Chances Are,2,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,10,5
My Stepmother Is An Alien,-3,4
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,6,4
My Stepmother Is An Alien,6,4
My Stepmother Is An Alien,4,1
My Stepmother Is An Alien,23,5
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,4,5
My Stepmother Is An Alien,5,5
My Stepmother Is An Alien,5,4
My Stepmother Is An Alien,13,5
My Stepmother Is An Alien,12,5
My Stepmother Is An Alien,12,5
My Stepmother Is An Alien,7,5
My Stepmother Is An Alien,10,4
My Stepmother Is An Alien,16,4
My Stepmother Is An Alien,16,4
My Stepmother Is An Alien,7,3
My Stepmother Is An Alien,3,3
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,9,2
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,7,5
Requiem for a Heavyweight,16,3
Requiem for a Heavyweight,36,5
Requiem for a Heavyweight,21,3
Requiem for a Heavyweight,8,3
Requiem for a Heavyweight,9,5
Requiem for a Heavyweight,18,5
Requiem for a Heavyweight,32,5
Requiem for a Heavyweight,15,5
Requiem for a Heavyweight,14,4
Requiem for a Heavyweight,7,5
Requiem for a Heavyweight,15,4
Requiem for a Heavyweight,0,5
Requiem for a Heavyweight,14,5
Requiem for a Heavyweight,26,5
Requiem for a Heavyweight,14,1
Requiem for a Heavyweight,16,5
Requiem for a Heavyweight,18,5
Requiem for a Heavyweight,10,5
Requiem for a Heavyweight,4,4
Requiem for a Heavyweight,2,5
Requiem for a Heavyweight,8,5
Requiem for a Heavyweight,5,4
Requiem for a Heavyweight,14,5
Requiem for a Heavyweight,20,3
Requiem for a Heavyweight,5,5
Requiem for a Heavyweight,46,5
Requiem for a Heavyweight,14,4
Requiem for a Heavyweight,6,5
Requiem for a Heavyweight,11,4
Requiem for a Heavyweight,35,4
Requiem for a Heavyweight,24,5
Requiem for a Heavyweight,45,5
Requiem for a Heavyweight,5,4
Requiem for a Heavyweight,5,5
Bonjour Tristesse,37,3
Bonjour Tristesse,41,3
Bonjour Tristesse,16,4
Bonjour Tristesse,4,5
Bonjour Tristesse,27,4
Bonjour Tristesse,15,5
Bonjour Tristesse,16,4
Bonjour Tristesse,10,5
Bonjour Tristesse,1,4
Bonjour Tristesse,5,4
Bonjour Tristesse,3,2
Bonjour Tristesse,10,5
Bonjour Tristesse,33,5
Bonjour Tristesse,59,5
Bonjour Tristesse,39,5
Bonjour Tristesse,27,5
Bonjour Tristesse,18,5
Bonjour Tristesse,41,3
Bonjour Tristesse,6,5
Bonjour Tristesse,48,5
Bonjour Tristesse,18,5
Bonjour Tristesse,28,5
Bonjour Tristesse,11,3
Spice World,11,5
Spice World,6,3
Spice World,13,4
Spice World,7,2
Spice World,10,3
Spice World,7,5
Spice World,5,5
Spice World,51,5
Spice World,44,5
Spice World,10,5
Spice World,35,3
Spice World,1,5
Spice World,3,5
Spice World,3,5
Spice World,3,1
Spice World,7,5
Spice World,13,5
Spice World,3,5
Spice World,11,5
Spice World,24,4
Spice World,2,5
Spice World,74,5
Spice World,5,5
Spice World,5,5
Spice World,38,5
Spice World,7,5
Spice World,32,5
Spice World,11,5
Spice World,7,5
Spice World,13,5
Spice World,17,5
Spice World,6,4
Spice World,4,5
Spice World,37,3
Spice World,18,5
Spice World,3,2
Spice World,9,5
Spice World,49,2
Spice World,3,1
Spice World,3,5
Spice World,4,2
Spice World,21,1
Spice World,12,5
Spice World,25,5
Spice World,8,5
Spice World,7,3
Spice World,9,5
Spice World,4,5
Spice World,3,4
Spice World,10,1
Spice World,1,3
Spice World,25,5
Spice World,25,5
Spice World,46,5
Spice World,14,5
Spice World,31,5
Spice World,13,3
Spice World,33,5
Spice World,24,4
Spice World,17,3
Spice World,2,5
Spice World,6,3
Spice World,3,4
Spice World,10,5
Spice World,-1,2
Spice World,35,3
Spice World,22,1
Spice World,8,5
Spice World,3,4
Spice World,5,5
Spice World,15,5
Spice World,3,5
Spice World,3,1
Spice World,10,3
Spice World,18,3
Spice World,5,1
Spice World,10,3
Spice World,10,1
Spice World,10,5
Spice World,7,5
Spice World,3,1
Spice World,14,5
Spice World,7,5
Spice World,5,5
Spice World,13,5
Spice World,12,1
Spice World,10,5
Spice World,15,1
Spice World,3,5
Spice World,6,5
Spice World,9,3
Spice World,12,4
Spice World,8,3
Spice World,31,5
Spice World,5,5
Spice World,25,5
Spice World,15,5
Spice World,5,5
Spice World,13,1
Spice World,6,1
Spice World,3,5
Spice World,6,5
Spice World,14,5
Spice World,6,5
Spice World,3,2
Spice World,10,5
Spice World,3,1
Spice World,35,1
Spice World,11,4
Spice World,7,5
Spice World,16,2
Spice World,13,5
Spice World,2,4
Spice World,13,5
Spice World,17,1
Spice World,21,5
Stand By Me,0,5
Stand By Me,49,5
Stand By Me,7,5
Stand By Me,8,1
Stand By Me,17,5
Stand By Me,10,5
Stand By Me,3,5
Stand By Me,3,5
Stand By Me,17,5
Stand By Me,13,5
Stand By Me,25,5
Stand By Me,8,5
Stand By Me,8,4
Stand By Me,28,4
Stand By Me,11,5
Stand By Me,6,5
Stand By Me,16,5
Stand By Me,12,5
Stand By Me,4,5
Stand By Me,29,5
Stand By Me,1,5
Stand By Me,25,5
Stand By Me,4,5
Stand By Me,6,5
Stand By Me,9,2
Stand By Me,13,5
Stand By Me,4,5
Stand By Me,25,5
Stand By Me,19,5
Stand By Me,16,5
Stand By Me,2,5
Stand By Me,12,5
Stand By Me,4,5
Stand By Me,16,4
Stand By Me,5,5
Stand By Me,10,5
Stand By Me,1,5
Stand By Me,5,5
Stand By Me,6,5
Stand By Me,6,5
Stand By Me,24,5
Stand By Me,9,5
Stand By Me,6,5
Stand By Me,17,5
Stand By Me,13,5
Stand By Me,0,5
Stand By Me,11,5
Stand By Me,16,5
Stand By Me,3,5
Stand By Me,12,5
Stand By Me,6,5
Stand By Me,10,3
Stand By Me,6,4
Stand By Me,14,5
Stand By Me,5,5
Stand By Me,7,5
Stand By Me,12,5
Stand By Me,20,5
Stand By Me,9,5
Stand By Me,21,5
Stand By Me,8,5
Stand By Me,28,4
Stand By Me,15,5
Stand By Me,7,3
Stand By Me,3,5
Stand By Me,22,4
Stand By Me,5,5
Stand By Me,20,5
Stand By Me,3,5
Stand By Me,10,5
Stand By Me,3,5
Stand By Me,39,5
Stand By Me,12,5
Stand By Me,9,5
Stand By Me,2,5
Stand By Me,2,5
Stand By Me,8,5
Stand By Me,9,5
Stand By Me,7,5
Stand By Me,20,4
Stand By Me,9,4
Stand By Me,34,5
Stand By Me,3,5
Stand By Me,4,5
Stand By Me,2,5
Stand By Me,9,5
Stand By Me,5,5
Stand By Me,9,5
Stand By Me,10,5
Stand By Me,6,5
Stand By Me,25,4
Stand By Me,4,5
Stand By Me,9,5
Stand By Me,24,5
Stand By Me,3,5
Stand By Me,0,5
Stand By Me,8,5
Stand By Me,8,5
Stand By Me,10,5
Stand By Me,11,5
Stand By Me,10,5
Stand By Me,4,5
Stand By Me,24,5
Stand By Me,9,5
Stand By Me,10,5
Stand By Me,11,4
Stand By Me,7,5
Stand By Me,16,5
Stand By Me,6,5
Stand By Me,12,5
Stand By Me,8,5
Stand By Me,5,5
Stand By Me,5,5
Stand By Me,5,5
Stand By Me,5,5
Stand By Me,16,5
Stand By Me,5,5
Stand By Me,10,4
Stand By Me,2,5
Stand By Me,34,5
Stand By Me,3,5
Stand By Me,5,5
Stand By Me,26,5
Stand By Me,3,5
Stand By Me,5,4
Stand By Me,2,5
Stand By Me,29,5
Stand By Me,5,5
Stand By Me,34,5
Stand By Me,20,5
Stand By Me,3,5
Stand By Me,18,2
Stand By Me,6,4
Stand By Me,3,5
Stand By Me,33,5
Stand By Me,4,5
Stand By Me,19,5
Stand By Me,7,5
Stand By Me,27,5
Stand By Me,21,2
Stand By Me,10,5
Stand By Me,16,5
Stand By Me,3,5
Stand By Me,16,5
Stand By Me,18,5
Stand By Me,1,5
Stand By Me,13,5
Stand By Me,5,5
Stand By Me,14,4
Stand By Me,16,5
Stand By Me,26,4
Stand By Me,5,5
Stand By Me,11,5
Stand By Me,19,4
Stand By Me,3,5
Stand By Me,5,3
Stand By Me,15,4
Stand By Me,12,5
Stand By Me,2,3
Stand By Me,18,5
Stand By Me,6,5
Stand By Me,3,4
Stand By Me,8,5
Stand By Me,22,5
Stand By Me,6,1
Stand By Me,7,5
Stand By Me,13,4
Stand By Me,27,5
Stand By Me,4,2
Stand By Me,11,1
Stand By Me,7,5
Stand By Me,26,5
Stand By Me,5,5
Stand By Me,0,5
Stand By Me,9,5
Stand By Me,15,5
Stand By Me,11,5
Stand By Me,8,5
Stand By Me,22,5
Stand By Me,37,5
Stand By Me,8,5
Stand By Me,22,5
Stand By Me,8,4
Stand By Me,3,5
Stand By Me,4,5
Stand By Me,22,5
Stand By Me,20,5
Stand By Me,6,5
Stand By Me,6,5
Stand By Me,3,5
Stand By Me,33,5
Stand By Me,17,5
Stand By Me,14,3
Stand By Me,12,5
Stand By Me,38,4
Stand By Me,42,3
Stand By Me,26,3
Stand By Me,13,5
Stand By Me,6,3
Stand By Me,17,5
Stand By Me,14,5
Stand By Me,6,5
Stand By Me,3,5
Stand By Me,4,5
Stand By Me,8,5
Stand By Me,4,5
Stand By Me,24,5
Stand By Me,4,5
Stand By Me,7,3
Stand By Me,1,5
Stand By Me,6,5
Stand By Me,24,5
Stand By Me,32,5
Stand By Me,12,5
Stand By Me,14,4
Stand By Me,8,5
Stand By Me,13,5
Stand By Me,34,3
Steel Magnolias,8,5
Steel Magnolias,8,5
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,11,5
Steel Magnolias,10,5
Steel Magnolias,12,5
Steel Magnolias,4,5
Steel Magnolias,2,5
Steel Magnolias,3,5
Steel Magnolias,12,5
Steel Magnolias,9,5
Steel Magnolias,7,5
Steel Magnolias,3,5
Steel Magnolias,2,5
Steel Magnolias,50,3
Steel Magnolias,5,5
Steel Magnolias,15,5
Steel Magnolias,10,5
Steel Magnolias,23,1
Steel Magnolias,3,5
Steel Magnolias,7,5
Steel Magnolias,19,4
Steel Magnolias,25,4
Steel Magnolias,14,5
Steel Magnolias,23,5
Steel Magnolias,2,5
Steel Magnolias,5,5
Steel Magnolias,12,5
Steel Magnolias,6,5
Steel Magnolias,3,4
Steel Magnolias,6,5
Steel Magnolias,6,5
Steel Magnolias,10,5
Steel Magnolias,2,4
Steel Magnolias,5,5
Steel Magnolias,4,4
Steel Magnolias,6,5
Steel Magnolias,4,5
Steel Magnolias,11,5
Steel Magnolias,13,5
Steel Magnolias,2,5
Steel Magnolias,35,2
Steel Magnolias,37,5
Steel Magnolias,1,5
Steel Magnolias,3,5
Steel Magnolias,2,5
Steel Magnolias,8,5
Steel Magnolias,7,5
Steel Magnolias,2,5
Steel Magnolias,-1,5
Steel Magnolias,5,5
Steel Magnolias,5,4
Steel Magnolias,20,5
Steel Magnolias,8,5
Steel Magnolias,21,5
Steel Magnolias,1,5
Steel Magnolias,16,4
Steel Magnolias,9,5
Steel Magnolias,1,5
Steel Magnolias,5,5
Steel Magnolias,4,5
Steel Magnolias,7,4
Steel Magnolias,4,4
Steel Magnolias,11,5
Steel Magnolias,8,5
Steel Magnolias,0,5
Steel Magnolias,13,5
Steel Magnolias,4,4
Steel Magnolias,4,4
Steel Magnolias,-1,5
Steel Magnolias,2,5
Steel Magnolias,5,4
Steel Magnolias,5,5
Steel Magnolias,4,5
Steel Magnolias,9,4
Steel Magnolias,2,3
Steel Magnolias,3,4
Steel Magnolias,6,5
Steel Magnolias,5,4
Steel Magnolias,19,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,6,5
Steel Magnolias,11,5
Steel Magnolias,7,1
Steel Magnolias,0,5
Steel Magnolias,24,5
Steel Magnolias,3,5
Steel Magnolias,2,5
Steel Magnolias,4,4
Steel Magnolias,0,5
Steel Magnolias,3,4
Steel Magnolias,5,5
Steel Magnolias,-3,5
Steel Magnolias,0,5
Steel Magnolias,2,5
Steel Magnolias,6,5
Steel Magnolias,3,5
Steel Magnolias,4,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,5,5
Steel Magnolias,0,5
Steel Magnolias,12,5
Steel Magnolias,12,5
Steel Magnolias,4,5
Steel Magnolias,5,5
Steel Magnolias,27,5
Steel Magnolias,3,5
Steel Magnolias,3,5
Steel Magnolias,7,5
Steel Magnolias,4,5
Steel Magnolias,37,5
Steel Magnolias,10,5
Steel Magnolias,7,5
Steel Magnolias,0,5
Steel Magnolias,13,5
Steel Magnolias,34,5
Steel Magnolias,5,5
Steel Magnolias,1,3
Steel Magnolias,7,5
Steel Magnolias,4,4
Steel Magnolias,1,5
Steel Magnolias,8,5
Steel Magnolias,1,5
Steel Magnolias,31,5
Steel Magnolias,-1,4
Steel Magnolias,16,1
Steel Magnolias,11,5
Steel Magnolias,14,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,4,5
Steel Magnolias,1,5
Steel Magnolias,3,5
Steel Magnolias,17,4
Steel Magnolias,4,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,4,5
Steel Magnolias,14,3
Steel Magnolias,3,5
Steel Magnolias,8,1
Steel Magnolias,4,5
Steel Magnolias,3,5
Steel Magnolias,6,5
Steel Magnolias,17,4
Steel Magnolias,3,4
Steel Magnolias,4,5
Steel Magnolias,1,5
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,12,5
Steel Magnolias,12,5
Steel Magnolias,8,5
Steel Magnolias,10,5
Steel Magnolias,28,5
Steel Magnolias,3,4
Steel Magnolias,8,5
Steel Magnolias,5,3
Steel Magnolias,4,5
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,1,5
Steel Magnolias,4,5
Steel Magnolias,19,5
Steel Magnolias,2,5
Steel Magnolias,6,4
Steel Magnolias,6,5
Steel Magnolias,3,5
Steel Magnolias,2,4
Steel Magnolias,3,5
Steel Magnolias,5,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,6,5
Steel Magnolias,5,5
Steel Magnolias,1,5
Steel Magnolias,3,5
Steel Magnolias,9,5
Steel Magnolias,9,5
Steel Magnolias,4,5
Steel Magnolias,25,5
Steel Magnolias,2,5
Steel Magnolias,6,5
Steel Magnolias,3,5
Steel Magnolias,12,5
Steel Magnolias,8,5
Steel Magnolias,19,5
Steel Magnolias,7,5
Steel Magnolias,13,5
Steel Magnolias,5,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,15,5
Steel Magnolias,5,5
Natural,35,5
Natural,13,5
Natural,5,4
Natural,10,4
Natural,1,5
Natural,6,4
Natural,10,4
Natural,2,5
Natural,22,5
Natural,13,5
Natural,15,5
Natural,12,5
Natural,3,3
Natural,3,5
Natural,33,5
Natural,48,5
Natural,36,5
Natural,4,4
Natural,13,4
Natural,20,5
Natural,7,5
Natural,42,5
Natural,-2,3
Natural,4,4
Natural,56,5
Natural,8,5
Natural,37,3
Natural,44,5
Natural,4,5
Natural,5,5
Natural,19,5
Natural,3,4
Natural,14,5
Natural,11,1
Natural,18,4
Natural,6,5
Natural,18,4
Natural,8,5
Natural,21,5
Natural,7,5
Natural,44,3
Natural,1,5
Natural,21,5
Natural,11,5
Natural,7,5
Natural,4,5
Natural,15,4
Natural,8,5
Natural,6,5
Natural,21,5
Natural,6,5
Natural,96,5
Natural,7,4
Natural,9,5
Natural,21,4
Natural,17,2
Natural,15,5
Natural,12,5
Natural,31,5
Natural,16,5
Natural,16,5
Natural,10,2
Natural,2,5
Natural,5,4
Natural,8,5
Natural,11,5
Natural,17,5
Natural,13,5
Natural,43,4
Natural,6,5
Natural,21,4
Natural,32,5
Natural,9,5
Natural,1,5
Natural,7,4
Natural,4,4
Natural,4,5
Natural,6,5
Natural,14,5
Natural,45,5
Natural,6,5
Natural,25,5
Natural,30,4
Natural,3,5
Natural,4,5
Natural,3,4
Natural,61,5
Natural,13,5
Natural,26,5
Natural,12,2
Natural,1,5
Natural,4,5
Natural,6,5
Natural,8,5
Natural,5,4
Natural,3,5
Natural,34,5
Natural,49,5
Natural,26,5
Natural,5,5
Natural,5,5
Natural,24,2
Natural,1,5
Natural,9,1
Natural,14,1
Natural,16,5
Natural,13,5
Natural,60,5
Natural,39,5
Natural,1,5
Natural,4,5
Natural,16,5
Natural,7,4
Natural,11,5
Natural,12,5
Natural,4,5
Natural,13,4
Natural,2,5
Natural,6,5
Natural,7,5
Natural,2,4
Natural,47,5
Natural,15,5
Natural,13,5
Natural,9,2
Natural,3,5
Natural,3,5
Natural,19,5
Natural,1,5
Natural,3,5
Natural,10,4
Natural,3,5
Natural,3,4
Natural,13,5
Natural,15,2
Natural,5,5
Natural,7,5
Natural,0,5
Natural,5,4
Natural,6,4
Natural,2,5
Natural,12,5
Natural,28,5
Natural,30,4
Natural,15,5
Natural,4,5
Natural,15,4
Natural,7,5
Natural,6,5
