movieName,negativeFrequency,rating
Fifth Element,17,4
Fifth Element,11,4
Fifth Element,1,5
Fifth Element,2,5
Fifth Element,3,5
Fifth Element,9,5
Fifth Element,16,5
Fifth Element,5,5
Fifth Element,35,4
Fifth Element,8,5
Fifth Element,8,5
Fifth Element,19,4
Fifth Element,6,5
Fifth Element,16,5
Fifth Element,29,5
Fifth Element,30,4
Fifth Element,11,4
Fifth Element,2,5
Fifth Element,30,5
Fifth Element,12,5
Fifth Element,15,5
Fifth Element,2,4
Fifth Element,29,5
Fifth Element,2,5
Fifth Element,14,5
Fifth Element,36,5
Fifth Element,5,5
Fifth Element,44,4
Fifth Element,19,5
Fifth Element,21,5
Fifth Element,1,5
Fifth Element,9,5
Fifth Element,2,5
Fifth Element,8,4
Fifth Element,8,5
Fifth Element,21,5
Fifth Element,18,5
Fifth Element,6,4
Fifth Element,8,5
Fifth Element,17,4
Fifth Element,19,5
Fifth Element,3,3
Fifth Element,30,5
Fifth Element,12,5
Fifth Element,13,4
Fifth Element,13,4
Fifth Element,13,5
Fifth Element,12,4
Fifth Element,0,5
Fifth Element,4,5
Fifth Element,1,5
Fifth Element,2,4
Fifth Element,5,5
Fifth Element,20,4
Fifth Element,41,5
Fifth Element,24,5
Fifth Element,15,5
Fifth Element,10,4
Fifth Element,4,5
Fifth Element,40,5
Fifth Element,12,3
Fifth Element,27,5
Fifth Element,0,4
Fifth Element,10,4
Fifth Element,23,5
Fifth Element,6,5
Fifth Element,23,4
Fifth Element,0,5
Fifth Element,9,4
Fifth Element,7,5
Fifth Element,38,5
Fifth Element,16,3
Fifth Element,17,3
Fifth Element,3,5
Fifth Element,29,5
Fifth Element,22,5
Fifth Element,8,4
Fifth Element,7,5
Fifth Element,18,4
Fifth Element,5,5
Fifth Element,16,4
Fifth Element,4,5
Fifth Element,3,5
Fifth Element,3,4
Fifth Element,24,5
Fifth Element,5,4
Fifth Element,3,4
Fifth Element,3,4
Fifth Element,7,5
Fifth Element,0,5
Fifth Element,1,5
Fifth Element,4,5
Fifth Element,1,5
Fifth Element,26,5
Fifth Element,3,4
Fifth Element,13,4
Fifth Element,4,5
Fifth Element,6,4
Fifth Element,4,5
Fifth Element,4,5
Fifth Element,19,5
Fifth Element,32,4
Fifth Element,24,3
Fifth Element,16,4
Fifth Element,12,5
Fifth Element,13,4
Fifth Element,2,5
Fifth Element,3,5
Fifth Element,5,5
Fifth Element,15,4
Fifth Element,21,5
Fifth Element,5,5
Fifth Element,12,5
Fifth Element,16,4
Fifth Element,23,5
Fifth Element,1,4
Fifth Element,8,5
Fifth Element,1,4
Fifth Element,11,4
Fifth Element,54,5
Fifth Element,9,5
Fifth Element,5,5
Fifth Element,2,4
Fifth Element,5,5
Fifth Element,0,5
Fifth Element,32,5
Fifth Element,12,5
Fifth Element,27,5
Fifth Element,85,5
Fifth Element,1,5
Fifth Element,2,1
Fifth Element,55,5
Fifth Element,20,4
Fifth Element,23,4
Fifth Element,23,4
Fifth Element,32,5
Fifth Element,11,5
Fifth Element,7,5
Fifth Element,13,5
Fifth Element,36,2
Fifth Element,9,5
Fifth Element,7,5
Fifth Element,15,5
Fifth Element,4,5
Fifth Element,3,5
Fifth Element,18,5
Fifth Element,5,4
Fifth Element,4,5
Fifth Element,16,4
Fifth Element,5,5
Fifth Element,1,4
Fifth Element,19,4
Fifth Element,23,4
Fifth Element,5,5
Gattaca,1,4
Gattaca,2,2
Gattaca,12,5
Gattaca,3,5
Gattaca,15,5
Gattaca,11,5
Gattaca,6,1
Gattaca,29,4
Gattaca,3,5
Gattaca,10,4
Gattaca,32,3
Gattaca,10,1
Gattaca,5,2
Gattaca,41,3
Gattaca,23,2
Gattaca,11,2
Gattaca,24,2
Gattaca,18,5
Gattaca,11,5
Gattaca,0,5
Gattaca,7,4
Gattaca,12,4
Gattaca,19,5
Gattaca,20,5
Gattaca,42,4
Gattaca,1,5
Gattaca,6,5
Gattaca,2,4
Gattaca,16,4
Gattaca,11,5
Gattaca,31,5
Gattaca,10,5
Gattaca,6,5
Gattaca,7,5
Gattaca,67,4
Gattaca,35,5
Gattaca,4,5
Gattaca,3,5
Gattaca,37,5
Gattaca,18,5
Gattaca,5,4
Gattaca,24,5
Gattaca,18,4
Gattaca,43,4
Gattaca,38,4
Gattaca,29,5
Gattaca,3,5
Gattaca,1,4
Gattaca,7,5
Gattaca,12,5
Gattaca,17,3
Gattaca,6,5
Gattaca,9,5
Gattaca,24,4
Gattaca,7,5
Gattaca,12,5
Gattaca,21,5
Gattaca,17,5
Gattaca,7,5
Gattaca,8,4
Gattaca,18,4
Gattaca,19,5
Gattaca,3,5
Gattaca,1,5
Gattaca,43,5
Gattaca,30,5
Gattaca,0,5
Gattaca,56,5
Gattaca,9,5
Gattaca,27,5
Gattaca,5,5
Gattaca,7,5
Gattaca,8,5
Gattaca,1,5
Gattaca,20,4
Gattaca,7,4
Gattaca,10,5
Gattaca,3,5
Gattaca,55,4
Gattaca,10,5
Gattaca,3,5
Gattaca,2,5
Gattaca,32,4
Gattaca,17,4
Gattaca,26,4
Gattaca,14,4
Gattaca,55,5
Gattaca,3,5
Gattaca,0,5
Gattaca,15,5
Gattaca,21,5
Gattaca,7,4
Gattaca,7,3
Gattaca,27,3
Gattaca,27,4
Gattaca,6,5
Gattaca,9,5
Gattaca,11,5
Gattaca,8,5
Gattaca,12,5
Gattaca,38,5
Gattaca,8,3
Gattaca,3,5
Gattaca,2,5
Gattaca,10,4
Gattaca,4,5
Gattaca,18,5
Gattaca,10,4
Gattaca,16,5
Gattaca,31,5
Gattaca,8,5
Gattaca,7,5
Gattaca,35,5
Gattaca,23,5
Gattaca,4,5
Gattaca,2,5
Gattaca,29,5
Gattaca,11,5
Gattaca,21,5
Gattaca,26,4
Gattaca,4,5
Gattaca,39,4
Gattaca,18,5
Gattaca,8,5
Gattaca,4,4
Gattaca,69,4
Gattaca,13,5
Gattaca,21,5
Gattaca,3,5
Gattaca,2,4
Gattaca,3,5
Gattaca,13,5
Gattaca,13,5
Gattaca,2,4
Gattaca,5,5
Gattaca,2,5
Gattaca,6,2
Gattaca,2,5
Gattaca,4,4
Gattaca,31,5
Gattaca,29,3
Gattaca,0,4
Gattaca,33,5
Gattaca,1,5
Gattaca,40,4
Gattaca,4,3
Gattaca,12,4
Gattaca,44,5
Gattaca,10,3
Gattaca,14,4
Gattaca,24,5
Gattaca,1,5
Gattaca,43,5
Gattaca,18,5
Gattaca,9,5
Gattaca,18,5
Gattaca,2,4
Gattaca,6,4
Gattaca,15,5
Gattaca,3,5
Gattaca,26,4
Gattaca,48,5
Gattaca,17,5
Gattaca,16,5
Gattaca,12,4
Gattaca,3,5
Gattaca,9,3
Gattaca,16,5
Gattaca,9,5
Gattaca,47,5
Gattaca,3,5
Gattaca,11,5
Gattaca,18,5
Gattaca,27,5
Gattaca,22,5
Gattaca,18,5
Gattaca,1,4
Gattaca,1,5
Gattaca,7,4
Gattaca,4,4
Gattaca,5,5
Gattaca,2,5
Gattaca,8,5
Gattaca,14,3
Gattaca,66,3
Gattaca,16,5
Gattaca,7,5
Gattaca,5,1
Gattaca,9,5
Gattaca,9,5
Gattaca,2,5
Gattaca,39,4
Gattaca,57,3
Gattaca,20,5
Gattaca,30,5
Gattaca,8,4
Gattaca,3,5
Gattaca,11,2
Gattaca,15,5
Gattaca,5,3
Gattaca,2,3
Gattaca,48,5
Gattaca,36,5
Gattaca,6,5
Gattaca,25,4
Gattaca,37,5
Gattaca,9,5
Gattaca,41,5
Gattaca,19,5
Gattaca,13,5
Gattaca,3,5
Gattaca,46,5
Gattaca,8,5
Gattaca,22,5
Gattaca,3,4
Gattaca,7,5
Gattaca,3,4
Gattaca,44,3
Gattaca,18,5
Gattaca,12,5
Gattaca,4,5
Gattaca,7,4
Gattaca,1,4
Gattaca,2,5
Gattaca,7,5
Gattaca,14,5
Gattaca,28,4
Gattaca,19,5
Gattaca,1,5
Gattaca,17,5
Gattaca,18,5
Gattaca,13,5
The Assignment,3,5
The Assignment,5,5
The Assignment,6,4
The Assignment,6,4
The Assignment,9,4
The Assignment,9,4
The Assignment,2,2
The Assignment,2,5
The Assignment,2,5
The Assignment,19,4
The Assignment,4,4
The Assignment,4,2
The Assignment,11,4
The Assignment,2,4
The Assignment,4,5
The Assignment,11,4
The Assignment,10,5
The Assignment,2,5
The Assignment,4,2
The Assignment,3,3
The Assignment,5,5
The Assignment,6,5
The Assignment,1,5
Striking Distance,34,4
Striking Distance,47,3
Striking Distance,6,4
Striking Distance,1,5
Striking Distance,21,1
Striking Distance,6,5
Striking Distance,2,5
Striking Distance,10,5
Striking Distance,1,4
Striking Distance,29,2
Striking Distance,15,4
Striking Distance,8,3
Striking Distance,0,3
Striking Distance,2,4
Striking Distance,11,5
Striking Distance,6,5
Striking Distance,47,4
Striking Distance,1,5
Striking Distance,20,5
Striking Distance,3,4
Striking Distance,12,4
Striking Distance,3,5
Striking Distance,1,5
Striking Distance,3,5
Striking Distance,1,5
Striking Distance,20,1
Striking Distance,2,5
Striking Distance,1,5
Striking Distance,0,3
Striking Distance,9,5
Striking Distance,0,5
Striking Distance,6,4
Striking Distance,61,5
Striking Distance,29,5
Striking Distance,29,2
Striking Distance,2,5
Striking Distance,1,5
Striking Distance,2,5
Striking Distance,6,5
Striking Distance,7,5
Striking Distance,3,4
Striking Distance,11,1
Striking Distance,8,4
Striking Distance,2,5
Striking Distance,3,3
Striking Distance,21,4
Striking Distance,6,1
Striking Distance,33,3
Striking Distance,1,5
Striking Distance,0,4
Striking Distance,3,5
Striking Distance,11,5
Striking Distance,6,1
Striking Distance,12,3
Striking Distance,5,5
Striking Distance,15,4
Striking Distance,1,5
Striking Distance,20,4
Striking Distance,8,5
Chances Are,0,4
Chances Are,5,3
Chances Are,3,5
Chances Are,3,5
Chances Are,0,5
Chances Are,1,5
Chances Are,12,5
Chances Are,8,3
Chances Are,3,5
Chances Are,5,5
Chances Are,0,5
Chances Are,0,5
Chances Are,3,5
Chances Are,17,4
Chances Are,2,5
Chances Are,2,5
Chances Are,3,5
Chances Are,3,5
Chances Are,18,3
Chances Are,3,5
Chances Are,12,5
Chances Are,12,5
Chances Are,6,5
Chances Are,9,5
Chances Are,1,5
Chances Are,11,5
Chances Are,10,5
Chances Are,2,3
Chances Are,13,1
Chances Are,60,4
Chances Are,1,3
Chances Are,21,5
Chances Are,0,5
My Stepmother Is An Alien,1,5
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,1,5
My Stepmother Is An Alien,4,5
My Stepmother Is An Alien,5,4
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,8,4
My Stepmother Is An Alien,4,4
My Stepmother Is An Alien,5,1
My Stepmother Is An Alien,18,5
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,3,5
My Stepmother Is An Alien,10,5
My Stepmother Is An Alien,4,5
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,2,4
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,5,5
My Stepmother Is An Alien,7,5
My Stepmother Is An Alien,2,5
My Stepmother Is An Alien,7,4
My Stepmother Is An Alien,10,4
My Stepmother Is An Alien,12,4
My Stepmother Is An Alien,1,3
My Stepmother Is An Alien,1,3
My Stepmother Is An Alien,5,5
My Stepmother Is An Alien,6,5
My Stepmother Is An Alien,4,5
My Stepmother Is An Alien,14,2
My Stepmother Is An Alien,0,5
My Stepmother Is An Alien,1,5
Requiem for a Heavyweight,35,3
Requiem for a Heavyweight,39,5
Requiem for a Heavyweight,19,3
Requiem for a Heavyweight,28,3
Requiem for a Heavyweight,2,5
Requiem for a Heavyweight,19,5
Requiem for a Heavyweight,32,5
Requiem for a Heavyweight,10,5
Requiem for a Heavyweight,23,4
Requiem for a Heavyweight,7,5
Requiem for a Heavyweight,23,4
Requiem for a Heavyweight,10,5
Requiem for a Heavyweight,12,5
Requiem for a Heavyweight,57,5
Requiem for a Heavyweight,23,1
Requiem for a Heavyweight,21,5
Requiem for a Heavyweight,29,5
Requiem for a Heavyweight,23,5
Requiem for a Heavyweight,3,4
Requiem for a Heavyweight,1,5
Requiem for a Heavyweight,2,5
Requiem for a Heavyweight,3,4
Requiem for a Heavyweight,8,5
Requiem for a Heavyweight,13,3
Requiem for a Heavyweight,2,5
Requiem for a Heavyweight,77,5
Requiem for a Heavyweight,15,4
Requiem for a Heavyweight,4,5
Requiem for a Heavyweight,8,4
Requiem for a Heavyweight,29,4
Requiem for a Heavyweight,30,5
Requiem for a Heavyweight,37,5
Requiem for a Heavyweight,1,4
Requiem for a Heavyweight,2,5
Bonjour Tristesse,33,3
Bonjour Tristesse,41,3
Bonjour Tristesse,8,4
Bonjour Tristesse,2,5
Bonjour Tristesse,29,4
Bonjour Tristesse,11,5
Bonjour Tristesse,15,4
Bonjour Tristesse,13,5
Bonjour Tristesse,1,4
Bonjour Tristesse,1,4
Bonjour Tristesse,8,2
Bonjour Tristesse,7,5
Bonjour Tristesse,43,5
Bonjour Tristesse,66,5
Bonjour Tristesse,47,5
Bonjour Tristesse,21,5
Bonjour Tristesse,16,5
Bonjour Tristesse,27,3
Bonjour Tristesse,0,5
Bonjour Tristesse,42,5
Bonjour Tristesse,47,5
Bonjour Tristesse,44,5
Bonjour Tristesse,5,3
Spice World,8,5
Spice World,7,3
Spice World,10,4
Spice World,4,2
Spice World,4,3
Spice World,3,5
Spice World,2,5
Spice World,50,5
Spice World,33,5
Spice World,6,5
Spice World,28,3
Spice World,3,5
Spice World,1,5
Spice World,7,5
Spice World,1,1
Spice World,1,5
Spice World,15,5
Spice World,0,5
Spice World,4,5
Spice World,10,4
Spice World,2,5
Spice World,49,5
Spice World,11,5
Spice World,0,5
Spice World,45,5
Spice World,6,5
Spice World,37,5
Spice World,7,5
Spice World,1,5
Spice World,4,5
Spice World,5,5
Spice World,4,4
Spice World,3,5
Spice World,40,3
Spice World,13,5
Spice World,11,2
Spice World,8,5
Spice World,59,2
Spice World,2,1
Spice World,5,5
Spice World,4,2
Spice World,20,1
Spice World,4,5
Spice World,17,5
Spice World,16,5
Spice World,9,3
Spice World,2,5
Spice World,11,5
Spice World,12,4
Spice World,11,1
Spice World,4,3
Spice World,25,5
Spice World,27,5
Spice World,26,5
Spice World,13,5
Spice World,9,5
Spice World,13,3
Spice World,19,5
Spice World,28,4
Spice World,10,3
Spice World,3,5
Spice World,3,3
Spice World,1,4
Spice World,7,5
Spice World,3,2
Spice World,27,3
Spice World,20,1
Spice World,4,5
Spice World,6,4
Spice World,1,5
Spice World,18,5
Spice World,2,5
Spice World,2,1
Spice World,22,3
Spice World,5,3
Spice World,0,1
Spice World,11,3
Spice World,6,1
Spice World,3,5
Spice World,6,5
Spice World,4,1
Spice World,13,5
Spice World,3,5
Spice World,0,5
Spice World,4,5
Spice World,14,1
Spice World,3,5
Spice World,7,1
Spice World,1,5
Spice World,0,5
Spice World,7,3
Spice World,4,4
Spice World,1,3
Spice World,13,5
Spice World,3,5
Spice World,19,5
Spice World,10,5
Spice World,2,5
Spice World,8,1
Spice World,7,1
Spice World,0,5
Spice World,2,5
Spice World,8,5
Spice World,5,5
Spice World,5,2
Spice World,7,5
Spice World,1,1
Spice World,40,1
Spice World,9,4
Spice World,1,5
Spice World,15,2
Spice World,8,5
Spice World,7,4
Spice World,15,5
Spice World,17,1
Spice World,7,5
Stand By Me,8,5
Stand By Me,35,5
Stand By Me,22,5
Stand By Me,8,1
Stand By Me,8,5
Stand By Me,5,5
Stand By Me,1,5
Stand By Me,2,5
Stand By Me,49,5
Stand By Me,6,5
Stand By Me,18,5
Stand By Me,8,5
Stand By Me,6,4
Stand By Me,40,4
Stand By Me,13,5
Stand By Me,1,5
Stand By Me,16,5
Stand By Me,7,5
Stand By Me,4,5
Stand By Me,17,5
Stand By Me,5,5
Stand By Me,15,5
Stand By Me,2,5
Stand By Me,3,5
Stand By Me,10,2
Stand By Me,12,5
Stand By Me,1,5
Stand By Me,25,5
Stand By Me,18,5
Stand By Me,26,5
Stand By Me,3,5
Stand By Me,11,5
Stand By Me,3,5
Stand By Me,11,4
Stand By Me,1,5
Stand By Me,14,5
Stand By Me,4,5
Stand By Me,0,5
Stand By Me,2,5
Stand By Me,1,5
Stand By Me,44,5
Stand By Me,2,5
Stand By Me,5,5
Stand By Me,13,5
Stand By Me,8,5
Stand By Me,0,5
Stand By Me,4,5
Stand By Me,14,5
Stand By Me,5,5
Stand By Me,21,5
Stand By Me,3,5
Stand By Me,24,3
Stand By Me,7,4
Stand By Me,7,5
Stand By Me,1,5
Stand By Me,6,5
Stand By Me,10,5
Stand By Me,16,5
Stand By Me,8,5
Stand By Me,16,5
Stand By Me,3,5
Stand By Me,33,4
Stand By Me,19,5
Stand By Me,1,3
Stand By Me,1,5
Stand By Me,8,4
Stand By Me,7,5
Stand By Me,40,5
Stand By Me,3,5
Stand By Me,15,5
Stand By Me,1,5
Stand By Me,41,5
Stand By Me,22,5
Stand By Me,18,5
Stand By Me,1,5
Stand By Me,9,5
Stand By Me,19,5
Stand By Me,3,5
Stand By Me,12,5
Stand By Me,25,4
Stand By Me,1,4
Stand By Me,37,5
Stand By Me,0,5
Stand By Me,1,5
Stand By Me,0,5
Stand By Me,20,5
Stand By Me,1,5
Stand By Me,7,5
Stand By Me,8,5
Stand By Me,9,5
Stand By Me,50,4
Stand By Me,3,5
Stand By Me,22,5
Stand By Me,15,5
Stand By Me,3,5
Stand By Me,2,5
Stand By Me,9,5
Stand By Me,3,5
Stand By Me,9,5
Stand By Me,11,5
Stand By Me,13,5
Stand By Me,0,5
Stand By Me,26,5
Stand By Me,12,5
Stand By Me,3,5
Stand By Me,5,4
Stand By Me,0,5
Stand By Me,5,5
Stand By Me,10,5
Stand By Me,9,5
Stand By Me,4,5
Stand By Me,0,5
Stand By Me,0,5
Stand By Me,2,5
Stand By Me,1,5
Stand By Me,15,5
Stand By Me,2,5
Stand By Me,4,4
Stand By Me,1,5
Stand By Me,30,5
Stand By Me,0,5
Stand By Me,1,5
Stand By Me,37,5
Stand By Me,2,5
Stand By Me,4,4
Stand By Me,2,5
Stand By Me,28,5
Stand By Me,6,5
Stand By Me,38,5
Stand By Me,14,5
Stand By Me,1,5
Stand By Me,21,2
Stand By Me,19,4
Stand By Me,2,5
Stand By Me,41,5
Stand By Me,4,5
Stand By Me,14,5
Stand By Me,4,5
Stand By Me,7,5
Stand By Me,17,2
Stand By Me,5,5
Stand By Me,15,5
Stand By Me,1,5
Stand By Me,16,5
Stand By Me,19,5
Stand By Me,2,5
Stand By Me,17,5
Stand By Me,3,5
Stand By Me,8,4
Stand By Me,14,5
Stand By Me,24,4
Stand By Me,1,5
Stand By Me,8,5
Stand By Me,35,4
Stand By Me,0,5
Stand By Me,4,3
Stand By Me,19,4
Stand By Me,19,5
Stand By Me,7,3
Stand By Me,14,5
Stand By Me,1,5
Stand By Me,4,4
Stand By Me,3,5
Stand By Me,32,5
Stand By Me,5,1
Stand By Me,2,5
Stand By Me,38,4
Stand By Me,31,5
Stand By Me,2,2
Stand By Me,9,1
Stand By Me,6,5
Stand By Me,29,5
Stand By Me,4,5
Stand By Me,0,5
Stand By Me,19,5
Stand By Me,55,5
Stand By Me,2,5
Stand By Me,2,5
Stand By Me,22,5
Stand By Me,22,5
Stand By Me,7,5
Stand By Me,25,5
Stand By Me,1,4
Stand By Me,2,5
Stand By Me,4,5
Stand By Me,31,5
Stand By Me,9,5
Stand By Me,8,5
Stand By Me,1,5
Stand By Me,3,5
Stand By Me,28,5
Stand By Me,27,5
Stand By Me,10,3
Stand By Me,12,5
Stand By Me,39,4
Stand By Me,45,3
Stand By Me,22,3
Stand By Me,17,5
Stand By Me,5,3
Stand By Me,18,5
Stand By Me,10,5
Stand By Me,5,5
Stand By Me,1,5
Stand By Me,2,5
Stand By Me,6,5
Stand By Me,1,5
Stand By Me,31,5
Stand By Me,12,5
Stand By Me,7,3
Stand By Me,5,5
Stand By Me,3,5
Stand By Me,28,5
Stand By Me,31,5
Stand By Me,8,5
Stand By Me,15,4
Stand By Me,13,5
Stand By Me,10,5
Stand By Me,22,3
Steel Magnolias,5,5
Steel Magnolias,6,5
Steel Magnolias,0,5
Steel Magnolias,4,5
Steel Magnolias,23,5
Steel Magnolias,4,5
Steel Magnolias,11,5
Steel Magnolias,2,5
Steel Magnolias,1,5
Steel Magnolias,0,5
Steel Magnolias,12,5
Steel Magnolias,5,5
Steel Magnolias,2,5
Steel Magnolias,3,5
Steel Magnolias,1,5
Steel Magnolias,42,3
Steel Magnolias,1,5
Steel Magnolias,14,5
Steel Magnolias,5,5
Steel Magnolias,24,1
Steel Magnolias,0,5
Steel Magnolias,4,5
Steel Magnolias,21,4
Steel Magnolias,15,4
Steel Magnolias,8,5
Steel Magnolias,20,5
Steel Magnolias,2,5
Steel Magnolias,2,5
Steel Magnolias,11,5
Steel Magnolias,4,5
Steel Magnolias,2,4
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,6,5
Steel Magnolias,2,4
Steel Magnolias,1,5
Steel Magnolias,2,4
Steel Magnolias,2,5
Steel Magnolias,1,5
Steel Magnolias,18,5
Steel Magnolias,8,5
Steel Magnolias,0,5
Steel Magnolias,34,2
Steel Magnolias,63,5
Steel Magnolias,2,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,9,5
Steel Magnolias,4,5
Steel Magnolias,5,5
Steel Magnolias,3,5
Steel Magnolias,1,5
Steel Magnolias,0,4
Steel Magnolias,11,5
Steel Magnolias,1,5
Steel Magnolias,20,5
Steel Magnolias,1,5
Steel Magnolias,19,4
Steel Magnolias,18,5
Steel Magnolias,2,5
Steel Magnolias,3,5
Steel Magnolias,5,5
Steel Magnolias,1,4
Steel Magnolias,1,4
Steel Magnolias,4,5
Steel Magnolias,0,5
Steel Magnolias,6,5
Steel Magnolias,6,5
Steel Magnolias,0,4
Steel Magnolias,1,4
Steel Magnolias,2,5
Steel Magnolias,1,5
Steel Magnolias,3,4
Steel Magnolias,4,5
Steel Magnolias,1,5
Steel Magnolias,3,4
Steel Magnolias,1,3
Steel Magnolias,1,4
Steel Magnolias,1,5
Steel Magnolias,0,4
Steel Magnolias,8,5
Steel Magnolias,4,5
Steel Magnolias,6,5
Steel Magnolias,2,5
Steel Magnolias,5,5
Steel Magnolias,2,1
Steel Magnolias,2,5
Steel Magnolias,22,5
Steel Magnolias,1,5
Steel Magnolias,4,5
Steel Magnolias,3,4
Steel Magnolias,1,5
Steel Magnolias,4,4
Steel Magnolias,3,5
Steel Magnolias,4,5
Steel Magnolias,1,5
Steel Magnolias,0,5
Steel Magnolias,2,5
Steel Magnolias,2,5
Steel Magnolias,6,5
Steel Magnolias,1,5
Steel Magnolias,10,5
Steel Magnolias,0,5
Steel Magnolias,5,5
Steel Magnolias,10,5
Steel Magnolias,8,5
Steel Magnolias,8,5
Steel Magnolias,0,5
Steel Magnolias,15,5
Steel Magnolias,2,5
Steel Magnolias,0,5
Steel Magnolias,6,5
Steel Magnolias,6,5
Steel Magnolias,46,5
Steel Magnolias,1,5
Steel Magnolias,2,5
Steel Magnolias,2,5
Steel Magnolias,9,5
Steel Magnolias,32,5
Steel Magnolias,2,5
Steel Magnolias,4,3
Steel Magnolias,2,5
Steel Magnolias,6,4
Steel Magnolias,0,5
Steel Magnolias,1,5
Steel Magnolias,2,5
Steel Magnolias,21,5
Steel Magnolias,4,4
Steel Magnolias,4,1
Steel Magnolias,11,5
Steel Magnolias,7,5
Steel Magnolias,4,5
Steel Magnolias,3,5
Steel Magnolias,1,5
Steel Magnolias,0,5
Steel Magnolias,0,5
Steel Magnolias,12,4
Steel Magnolias,0,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,24,3
Steel Magnolias,0,5
Steel Magnolias,15,1
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,15,4
Steel Magnolias,2,4
Steel Magnolias,4,5
Steel Magnolias,2,5
Steel Magnolias,2,5
Steel Magnolias,4,5
Steel Magnolias,1,5
Steel Magnolias,4,5
Steel Magnolias,5,5
Steel Magnolias,7,5
Steel Magnolias,20,5
Steel Magnolias,0,4
Steel Magnolias,9,5
Steel Magnolias,24,3
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,2,5
Steel Magnolias,0,5
Steel Magnolias,6,5
Steel Magnolias,15,5
Steel Magnolias,3,5
Steel Magnolias,7,4
Steel Magnolias,2,5
Steel Magnolias,2,5
Steel Magnolias,1,4
Steel Magnolias,0,5
Steel Magnolias,1,5
Steel Magnolias,1,5
Steel Magnolias,6,5
Steel Magnolias,5,5
Steel Magnolias,2,5
Steel Magnolias,0,5
Steel Magnolias,2,5
Steel Magnolias,1,5
Steel Magnolias,2,5
Steel Magnolias,0,5
Steel Magnolias,9,5
Steel Magnolias,5,5
Steel Magnolias,5,5
Steel Magnolias,16,5
Steel Magnolias,2,5
Steel Magnolias,5,5
Steel Magnolias,3,5
Steel Magnolias,8,5
Steel Magnolias,3,5
Steel Magnolias,24,5
Steel Magnolias,10,5
Steel Magnolias,11,5
Steel Magnolias,6,5
Steel Magnolias,3,5
Steel Magnolias,2,5
Steel Magnolias,6,5
Steel Magnolias,2,5
Natural,31,5
Natural,8,5
Natural,14,4
Natural,9,4
Natural,9,5
Natural,6,4
Natural,5,4
Natural,2,5
Natural,27,5
Natural,6,5
Natural,30,5
Natural,11,5
Natural,0,3
Natural,0,5
Natural,24,5
Natural,27,5
Natural,32,5
Natural,0,4
Natural,9,4
Natural,23,5
Natural,5,5
Natural,42,5
Natural,21,3
Natural,3,4
Natural,48,5
Natural,6,5
Natural,35,3
Natural,42,5
Natural,3,5
Natural,1,5
Natural,28,5
Natural,2,4
Natural,14,5
Natural,20,1
Natural,25,4
Natural,4,5
Natural,23,4
Natural,0,5
Natural,15,5
Natural,4,5
Natural,34,3
Natural,3,5
Natural,5,5
Natural,8,5
Natural,6,5
Natural,5,5
Natural,10,4
Natural,2,5
Natural,3,5
Natural,10,5
Natural,0,5
Natural,79,5
Natural,14,4
Natural,5,5
Natural,32,4
Natural,23,2
Natural,35,5
Natural,2,5
Natural,15,5
Natural,23,5
Natural,17,5
Natural,6,2
Natural,5,5
Natural,3,4
Natural,1,5
Natural,12,5
Natural,30,5
Natural,18,5
Natural,59,4
Natural,0,5
Natural,13,4
Natural,18,5
Natural,4,5
Natural,2,5
Natural,6,4
Natural,2,4
Natural,2,5
Natural,2,5
Natural,11,5
Natural,36,5
Natural,1,5
Natural,26,5
Natural,32,4
Natural,4,5
Natural,1,5
Natural,9,4
Natural,64,5
Natural,11,5
Natural,29,5
Natural,7,2
Natural,1,5
Natural,1,5
Natural,8,5
Natural,4,5
Natural,3,4
Natural,1,5
Natural,35,5
Natural,50,5
Natural,30,5
Natural,6,5
Natural,1,5
Natural,28,2
Natural,0,5
Natural,26,1
Natural,18,1
Natural,4,5
Natural,19,5
Natural,33,5
Natural,34,5
Natural,0,5
Natural,2,5
Natural,29,5
Natural,7,4
Natural,8,5
Natural,5,5
Natural,7,5
Natural,17,4
Natural,5,5
Natural,4,5
Natural,0,5
Natural,2,4
Natural,29,5
Natural,3,5
Natural,11,5
Natural,6,2
Natural,3,5
Natural,1,5
Natural,5,5
Natural,3,5
Natural,3,5
Natural,5,4
Natural,0,5
Natural,1,4
Natural,6,5
Natural,15,2
Natural,2,5
Natural,1,5
Natural,1,5
Natural,4,4
Natural,0,4
Natural,2,5
Natural,5,5
Natural,23,5
Natural,34,4
Natural,8,5
Natural,2,5
Natural,18,4
Natural,3,5
Natural,5,5
Natural,28,5
Natural,9,4
Natural,18,5
Natural,1,5
Natural,8,5
Natural,5,1
Natural,2,5
Natural,62,2
Natural,19,1
